"sample","fieldID","region","site","management","treatment","plot","day","lat","lon","sand_pct","soil_moisture","soil_temp","pH","soil_tot_C","soil_tot_N","abv_plant_biomass","plant_avail_N","fb_ratio","microbial_biomass","ITS_ID","X16S_ID","X16Sf","X16Sr","ITSf","ITSr","md5_16Sf","md5_16Sr","md5_ITSf","md5_ITSr","exp_alias_16S","run_alias_16S","exp_alias_ITS","run_alias_ITS","run_acc_16S","exp_acc_16S","run_acc_ITS","exp_acc_ITS","samp_acc","ext_id_acc","proj_acc"
"DeS2ExDp2d0","DeS2Ex","De",2,"Ex","D",2,0,50.7616738,-3.85094,21.247166,20.1,23.5,5.38,3.742071872,0.376637104,0.215909090909091,0.000547615553700327,0.0681658826296826,0.0171429420664452,"ResRisMcr-3-C-F-06-DeS2ExDp2d0-ITS-1","ResRisMcr-3-C-F-06-DeS2ExDp2d0-16S-1","ResRisMcr-3-C-F-06-DeS2ExDp2d0-16S-1_S258_L001_R1_001.fastq.gz","ResRisMcr-3-C-F-06-DeS2ExDp2d0-16S-1_S258_L001_R2_001.fastq.gz","ResRisMcr-3-C-F-06-DeS2ExDp2d0-ITS-1_S258_L001_R1_001.fastq.gz","ResRisMcr-3-C-F-06-DeS2ExDp2d0-ITS-1_S258_L001_R2_001.fastq.gz","b823c6bb06a9424a1a919f12c2329ea5","afef4facb42b8523fdaa13dcd8bdf9e8","d27e8ce9683882be4cfa8e1e7148fe56","1c7062034384e0bfe1dcbca14314aadb","DeS2ExDp2d0_16S_exp","DeS2ExDp2d0_16S_run","DeS2ExDp2d0_ITS_exp","DeS2ExDp2d0_ITS_run","ERR11531907","ERX10936473","ERR11532248","ERX10936814","ERS15577928","SAMEA113583019","PRJEB63076"
"DeS2ExDp2d60","DeS2Ex","De",2,"Ex","D",2,60,50.7616738,-3.85094,21.247166,15.1,15.6,5.38,3.602351656,0.358412728,NA,0.000424580324206867,0.0664779987990952,0.0295372737092249,"ResRisMcr-3-C-G-02-DeS2ExDp2d60-ITS-1","ResRisMcr-3-C-G-02-DeS2ExDp2d60-16S-1","ResRisMcr-3-C-G-02-DeS2ExDp2d60-16S-1_S266_L001_R1_001.fastq.gz","ResRisMcr-3-C-G-02-DeS2ExDp2d60-16S-1_S266_L001_R2_001.fastq.gz","ResRisMcr-3-C-G-02-DeS2ExDp2d60-ITS-1_S266_L001_R1_001.fastq.gz","ResRisMcr-3-C-G-02-DeS2ExDp2d60-ITS-1_S266_L001_R2_001.fastq.gz","05bec45d06580427a90b19e272e091e0","c5d18e4449956996fbad4997edf4aaa9","3d90f062526fc18a16a17bc366b05bb4","2c0f53c75df9a60a7cedfccb9348c61c","DeS2ExDp2d60_16S_exp","DeS2ExDp2d60_16S_run","DeS2ExDp2d60_ITS_exp","DeS2ExDp2d60_ITS_run","ERR11531908","ERX10936474","ERR11532249","ERX10936815","ERS15577929","SAMEA113583020","PRJEB63076"
"DeS2ExDp3d0","DeS2Ex","De",2,"Ex","D",3,0,50.7616599,-3.8510035,21.247166,21.3,22.8,5.72,3.262163304,0.346263144,0.112545454545455,0.000703433326257183,0.0714305367933898,0.0380016539437088,"ResRisMcr-3-C-C-09-DeS2ExDp3d0-ITS-1","ResRisMcr-3-C-C-09-DeS2ExDp3d0-16S-1","ResRisMcr-3-C-C-09-DeS2ExDp3d0-16S-1_S225_L001_R1_001.fastq.gz","ResRisMcr-3-C-C-09-DeS2ExDp3d0-16S-1_S225_L001_R2_001.fastq.gz","ResRisMcr-3-C-C-09-DeS2ExDp3d0-ITS-1_S225_L001_R1_001.fastq.gz","ResRisMcr-3-C-C-09-DeS2ExDp3d0-ITS-1_S225_L001_R2_001.fastq.gz","16d521a2bcaf6847b4fc9fbd86b2f1db","1ee4fd3de8ea6ee82236e99450cf2278","84ccf9296425b8776f13c345c61215a9","a01d0a1e9e490c67d08731cfa5b6b078","DeS2ExDp3d0_16S_exp","DeS2ExDp3d0_16S_run","DeS2ExDp3d0_ITS_exp","DeS2ExDp3d0_ITS_run","ERR11531909","ERX10936475","ERR11532250","ERX10936816","ERS15577930","SAMEA113583021","PRJEB63076"
"DeS2ExDp3d60","DeS2Ex","De",2,"Ex","D",3,60,50.7616599,-3.8510035,21.247166,29.2,15.5,5.72,3.784595416,0.376637104,NA,0.000688429200973172,0.0606864248288683,0.0160708386730985,"ResRisMcr-2-B-F-02-DeS2ExDp3d60-ITS-1","ResRisMcr-2-B-F-02-DeS2ExDp3d60-16S-1","ResRisMcr-2-B-F-02-DeS2ExDp3d60-16S-1_S158_L001_R1_001.fastq.gz","ResRisMcr-2-B-F-02-DeS2ExDp3d60-16S-1_S158_L001_R2_001.fastq.gz","ResRisMcr-2-B-F-02-DeS2ExDp3d60-ITS-1_S158_L001_R1_001.fastq.gz","ResRisMcr-2-B-F-02-DeS2ExDp3d60-ITS-1_S158_L001_R2_001.fastq.gz","9d900ac46905f85b65588901c5c720f9","44790eaac3101f6ec7f3a2a972f25321","befc80a94b0b14d5a293d5691b6d375b","49cc91a7fdc381375c09182aaf8999d4","DeS2ExDp3d60_16S_exp","DeS2ExDp3d60_16S_run","DeS2ExDp3d60_ITS_exp","DeS2ExDp3d60_ITS_run","ERR11531910","ERX10936476","ERR11532251","ERX10936817","ERS15577931","SAMEA113583022","PRJEB63076"
"DeS2InCp1d0","DeS2In","De",2,"In","C",1,0,50.7615487,-3.8498488,21.479194,34.4,17.2,5.85,3.236985356,0.335305256,0.222454545454545,0.00179590852976727,0.0701017296949152,0.0335974566901553,"ResRisMcr-3-C-C-10-DeS2InCp1d0-ITS-1","ResRisMcr-3-C-C-10-DeS2InCp1d0-16S-1","ResRisMcr-3-C-C-10-DeS2InCp1d0-16S-1_S226_L001_R1_001.fastq.gz","ResRisMcr-3-C-C-10-DeS2InCp1d0-16S-1_S226_L001_R2_001.fastq.gz","ResRisMcr-3-C-C-10-DeS2InCp1d0-ITS-1_S226_L001_R1_001.fastq.gz","ResRisMcr-3-C-C-10-DeS2InCp1d0-ITS-1_S226_L001_R2_001.fastq.gz","1cd2c0feff559dba54806619113bcc90","5b2719a4671659e64bf1f8a0ef632da8","3e2f12dc958fc22af6dc12e54031ca99","cef3cb861ddd4dbd47b171b1f24206aa","DeS2InCp1d0_16S_exp","DeS2InCp1d0_16S_run","DeS2InCp1d0_ITS_exp","DeS2InCp1d0_ITS_run","ERR11531911","ERX10936477","ERR11532252","ERX10936818","ERS15577932","SAMEA113583023","PRJEB63076"
"DeS2InCp1d60","DeS2In","De",2,"In","C",1,60,50.7615487,-3.8498488,21.479194,17.1,17.3,5.85,3.907595868,0.380442502,NA,0.000386053705379813,0.0409064071435171,0.0136448135526804,"ResRisMcr-2-B-A-02-DeS2InCp1d60-ITS-1","ResRisMcr-2-B-A-02-DeS2InCp1d60-16S-1","ResRisMcr-2-B-A-02-DeS2InCp1d60-16S-1_S98_L001_R1_001.fastq.gz","ResRisMcr-2-B-A-02-DeS2InCp1d60-16S-1_S98_L001_R2_001.fastq.gz","ResRisMcr-2-B-A-02-DeS2InCp1d60-ITS-1_S98_L001_R1_001.fastq.gz","ResRisMcr-2-B-A-02-DeS2InCp1d60-ITS-1_S98_L001_R2_001.fastq.gz","1aa25f00a522d5370591b1548d3a2588","3c6aab5e21dcebfb0b33cd73704426aa","6f2acd27fd244349d3aeba0d658c1d00","a8102fc1ebdb77a88efa738344499b22","DeS2InCp1d60_16S_exp","DeS2InCp1d60_16S_run","DeS2InCp1d60_ITS_exp","DeS2InCp1d60_ITS_run","ERR11531912","ERX10936478","ERR11532253","ERX10936819","ERS15577933","SAMEA113583024","PRJEB63076"
"DeS2InCp2d0","DeS2In","De",2,"In","C",2,0,50.7615208,-3.8499759,21.479194,44.4,16.9,5.86,3.875354978,0.373994324,0.158545454545455,0.00241642637752926,0.0704188209529743,0.0381870767880637,"ResRisMcr-4-D-D-06-DeS2InCp2d0-ITS-1","ResRisMcr-4-D-D-06-DeS2InCp2d0-16S-1","ResRisMcr-4-D-D-06-DeS2InCp2d0-16S-1_S330_L001_R1_001.fastq.gz","ResRisMcr-4-D-D-06-DeS2InCp2d0-16S-1_S330_L001_R2_001.fastq.gz","ResRisMcr-4-D-D-06-DeS2InCp2d0-ITS-1_S330_L001_R1_001.fastq.gz","ResRisMcr-4-D-D-06-DeS2InCp2d0-ITS-1_S330_L001_R2_001.fastq.gz","5451a78b4584fe5b6e96e3d8e362f425","5b368607af399df7061b0eff8d497a69","3f367ac5323675d18b180eb08aaad92b","1dfaceae18296a0c902c59e2b4c664c9","DeS2InCp2d0_16S_exp","DeS2InCp2d0_16S_run","DeS2InCp2d0_ITS_exp","DeS2InCp2d0_ITS_run","ERR11531913","ERX10936479","ERR11532254","ERX10936820","ERS15577934","SAMEA113583025","PRJEB63076"
"DeS2InCp2d60","DeS2In","De",2,"In","C",2,60,50.7615208,-3.8499759,21.479194,19.2,17.3,5.86,3.204744466,0.341753434,NA,0.00101640129422559,0.0409240290992523,0.0294786270194735,"ResRisMcr-4-D-F-07-DeS2InCp2d60-ITS-1","ResRisMcr-4-D-F-07-DeS2InCp2d60-16S-1","ResRisMcr-4-D-F-07-DeS2InCp2d60-16S-1_S355_L001_R1_001.fastq.gz","ResRisMcr-4-D-F-07-DeS2InCp2d60-16S-1_S355_L001_R2_001.fastq.gz","ResRisMcr-4-D-F-07-DeS2InCp2d60-ITS-1_S355_L001_R1_001.fastq.gz","ResRisMcr-4-D-F-07-DeS2InCp2d60-ITS-1_S355_L001_R2_001.fastq.gz","3aaaba251661b93da30fce63f7418dd2","23d67dbb25d8fce3670f1b7e4c221b3e","8df5f1419524e7416d0e3b8eafddcadb","ba2c2a3af98673046f73ecc4c0e0d32b","DeS2InCp2d60_16S_exp","DeS2InCp2d60_16S_run","DeS2InCp2d60_ITS_exp","DeS2InCp2d60_ITS_run","ERR11531914","ERX10936480","ERR11532255","ERX10936821","ERS15577935","SAMEA113583026","PRJEB63076"
"DeS2InCp3d0","DeS2In","De",2,"In","C",3,0,50.7615278,-3.8499441,21.479194,49.7,17.3,5.6,3.430430696,0.361097968,0.398181818181818,0.00240715492710669,0.0402723302164358,0.0375456122528673,"ResRisMcr-2-B-C-02-DeS2InCp3d0-ITS-1","ResRisMcr-2-B-C-02-DeS2InCp3d0-16S-1","ResRisMcr-2-B-C-02-DeS2InCp3d0-16S-1_S122_L001_R1_001.fastq.gz","ResRisMcr-2-B-C-02-DeS2InCp3d0-16S-1_S122_L001_R2_001.fastq.gz","ResRisMcr-2-B-C-02-DeS2InCp3d0-ITS-1_S122_L001_R1_001.fastq.gz","ResRisMcr-2-B-C-02-DeS2InCp3d0-ITS-1_S122_L001_R2_001.fastq.gz","98d5cd25e7ade9a095f24f65860a1622","c6d16ecab3fd5d4fec8e27db63c6cb29","2e65a62d183ef285e7643d4e39d258af","9396be540385a4ae63da14135d4bea95","DeS2InCp3d0_16S_exp","DeS2InCp3d0_16S_run","DeS2InCp3d0_ITS_exp","DeS2InCp3d0_ITS_run","ERR11531915","ERX10936481","ERR11532256","ERX10936822","ERS15577936","SAMEA113583027","PRJEB63076"
"DeS2InCp3d60","DeS2In","De",2,"In","C",3,60,50.7615278,-3.8499441,21.479194,22,17.3,5.6,3.391741628,0.35464979,NA,0.000697635812234561,0.0537672492277288,0.0192395386290235,"ResRisMcr-1-A-F-02-DeS2InCp3d60-ITS-1","ResRisMcr-1-A-F-02-DeS2InCp3d60-16S-1","ResRisMcr-1-A-F-02-DeS2InCp3d60-16S-1_S62_L001_R1_001.fastq.gz","ResRisMcr-1-A-F-02-DeS2InCp3d60-16S-1_S62_L001_R2_001.fastq.gz","ResRisMcr-1-A-F-02-DeS2InCp3d60-ITS-1_S62_L001_R1_001.fastq.gz","ResRisMcr-1-A-F-02-DeS2InCp3d60-ITS-1_S62_L001_R2_001.fastq.gz","26407f6ad698749b286026348e895b9e","6e603ba38dc18ae88d635049e1b87205","3c6d777d279851b246ec7aa1ae33a855","bb39181733b60d83557c7b6a8f0e32a8","DeS2InCp3d60_16S_exp","DeS2InCp3d60_16S_run","DeS2InCp3d60_ITS_exp","DeS2InCp3d60_ITS_run","ERR11531916","ERX10936482","ERR11532257","ERX10936823","ERS15577937","SAMEA113583028","PRJEB63076"
"DeS2InDp1d0","DeS2In","De",2,"In","D",1,0,50.7615417,-3.8498806,21.479194,29.6,16.7,5.92,3.430430696,0.35464979,0.193636363636364,0.00198645597586623,0.0734269799768165,0.0371943728600571,"ResRisMcr-1-A-E-11-DeS2InDp1d0-ITS-1","ResRisMcr-1-A-E-11-DeS2InDp1d0-16S-1","ResRisMcr-1-A-E-11-DeS2InDp1d0-16S-1_S59_L001_R1_001.fastq.gz","ResRisMcr-1-A-E-11-DeS2InDp1d0-16S-1_S59_L001_R2_001.fastq.gz","ResRisMcr-1-A-E-11-DeS2InDp1d0-ITS-1_S59_L001_R1_001.fastq.gz","ResRisMcr-1-A-E-11-DeS2InDp1d0-ITS-1_S59_L001_R2_001.fastq.gz","6e0569f746178a5b211cec771bf7fa89","37965252accc3271f2c1348e4aa7cbbe","5098f0bea1a4761062af6fae83351909","96807ab4614ac8b2b9548570ba8c7378","DeS2InDp1d0_16S_exp","DeS2InDp1d0_16S_run","DeS2InDp1d0_ITS_exp","DeS2InDp1d0_ITS_run","ERR11531917","ERX10936483","ERR11532258","ERX10936824","ERS15577938","SAMEA113583029","PRJEB63076"
"DeS2InDp1d60","DeS2In","De",2,"In","D",1,60,50.7615417,-3.8498806,21.479194,12.8,17.2,5.92,3.108021796,0.335305256,NA,0.000675857607142682,0.0352454994243852,0.0238252188659875,"ResRisMcr-1-A-G-07-DeS2InDp1d60-ITS-1","ResRisMcr-1-A-G-07-DeS2InDp1d60-16S-1","ResRisMcr-1-A-G-07-DeS2InDp1d60-16S-1_S79_L001_R1_001.fastq.gz","ResRisMcr-1-A-G-07-DeS2InDp1d60-16S-1_S79_L001_R2_001.fastq.gz","ResRisMcr-1-A-G-07-DeS2InDp1d60-ITS-1_S79_L001_R1_001.fastq.gz","ResRisMcr-1-A-G-07-DeS2InDp1d60-ITS-1_S79_L001_R2_001.fastq.gz","38fe40fcf31bbff670ccc55dfd8a5b29","72ea884fbd13ff3c1e849670cce69144","80baee763351010da2643419efd2dab5","353c6c017543b87f705c626420f146a3","DeS2InDp1d60_16S_exp","DeS2InDp1d60_16S_run","DeS2InDp1d60_ITS_exp","DeS2InDp1d60_ITS_run","ERR11531918","ERX10936484","ERR11532259","ERX10936825","ERS15577939","SAMEA113583030","PRJEB63076"
"DeS2InDp2d0","DeS2In","De",2,"In","D",2,0,50.7615138,-3.8500077,21.479194,34.3,17.3,5.75,3.456223408,0.341753434,0.200727272727273,0.000988813099457445,0.0707904470561586,0.0284201159033055,"ResRisMcr-4-D-B-05-DeS2InDp2d0-ITS-1","ResRisMcr-4-D-B-05-DeS2InDp2d0-16S-1","ResRisMcr-4-D-B-05-DeS2InDp2d0-16S-1_S305_L001_R1_001.fastq.gz","ResRisMcr-4-D-B-05-DeS2InDp2d0-16S-1_S305_L001_R2_001.fastq.gz","ResRisMcr-4-D-B-05-DeS2InDp2d0-ITS-1_S305_L001_R1_001.fastq.gz","ResRisMcr-4-D-B-05-DeS2InDp2d0-ITS-1_S305_L001_R2_001.fastq.gz","a7af8670c374cbba201e8c8781dbeeda","949c2a6ccbddbd37b57bd5ff1503eed2","889e8350e1abfb5769ac1a1faf86f13e","8ad6aaa388d88f3637f37788df83c5f3","DeS2InDp2d0_16S_exp","DeS2InDp2d0_16S_run","DeS2InDp2d0_ITS_exp","DeS2InDp2d0_ITS_run","ERR11531919","ERX10936485","ERR11532260","ERX10936826","ERS15577940","SAMEA113583031","PRJEB63076"
"DeS2InDp2d60","DeS2In","De",2,"In","D",2,60,50.7615138,-3.8500077,21.479194,21.9,18.3,5.75,3.67546146,0.367546146,NA,0.0010869099764288,0.0535181513818654,0.0181669681680064,"ResRisMcr-3-C-D-07-DeS2InDp2d60-ITS-1","ResRisMcr-3-C-D-07-DeS2InDp2d60-16S-1","ResRisMcr-3-C-D-07-DeS2InDp2d60-16S-1_S235_L001_R1_001.fastq.gz","ResRisMcr-3-C-D-07-DeS2InDp2d60-16S-1_S235_L001_R2_001.fastq.gz","ResRisMcr-3-C-D-07-DeS2InDp2d60-ITS-1_S235_L001_R1_001.fastq.gz","ResRisMcr-3-C-D-07-DeS2InDp2d60-ITS-1_S235_L001_R2_001.fastq.gz","ee53851c5cc2ce8c8975d448580980b1","ca4409f6f732c68678c7ce351a22bb53","2025311106b9f0842c79e73ef02dd2d4","9b2fdd990f8d87edb4a239b5f707ede7","DeS2InDp2d60_16S_exp","DeS2InDp2d60_16S_run","DeS2InDp2d60_ITS_exp","DeS2InDp2d60_ITS_run","ERR11531920","ERX10936486","ERR11532261","ERX10936827","ERS15577941","SAMEA113583032","PRJEB63076"
"DeS2InDp3d0","DeS2In","De",2,"In","D",3,0,50.7615347,-3.8499123,21.479194,29.8,17.6,5.51,3.720598706,0.361097968,0.208272727272727,0.00152417116176695,0.0676719650855942,0.0341663879676792,"ResRisMcr-4-D-A-01-DeS2InDp3d0-ITS-1","ResRisMcr-4-D-A-01-DeS2InDp3d0-16S-1","ResRisMcr-4-D-A-01-DeS2InDp3d0-16S-1_S289_L001_R1_001.fastq.gz","ResRisMcr-4-D-A-01-DeS2InDp3d0-16S-1_S289_L001_R2_001.fastq.gz","ResRisMcr-4-D-A-01-DeS2InDp3d0-ITS-1_S289_L001_R1_001.fastq.gz","ResRisMcr-4-D-A-01-DeS2InDp3d0-ITS-1_S289_L001_R2_001.fastq.gz","f6780e71d848a688b33cd9b465a313ef","730862f7af0bfec55ca0cb2fd992e304","6336e86cc77988cf4db8026f091cd655","ba665be5d35a8002ff17b7e4629a2e1d","DeS2InDp3d0_16S_exp","DeS2InDp3d0_16S_run","DeS2InDp3d0_ITS_exp","DeS2InDp3d0_ITS_run","ERR11531921","ERX10936487","ERR11532262","ERX10936828","ERS15577942","SAMEA113583033","PRJEB63076"
"DeS2InDp3d60","DeS2In","De",2,"In","D",3,60,50.7615347,-3.8499123,21.479194,17.4,17.5,5.51,3.456223408,0.348201612,NA,0.000910292290081398,0.0385265385614253,0.00799432606906275,"ResRisMcr-3-C-F-03-DeS2InDp3d60-ITS-1","ResRisMcr-3-C-F-03-DeS2InDp3d60-16S-1","ResRisMcr-3-C-F-03-DeS2InDp3d60-16S-1_S255_L001_R1_001.fastq.gz","ResRisMcr-3-C-F-03-DeS2InDp3d60-16S-1_S255_L001_R2_001.fastq.gz","ResRisMcr-3-C-F-03-DeS2InDp3d60-ITS-1_S255_L001_R1_001.fastq.gz","ResRisMcr-3-C-F-03-DeS2InDp3d60-ITS-1_S255_L001_R2_001.fastq.gz","a0476d83c40f7f7315536465433f07e8","e4b132b574b126191cfd4684ba582a6b","29ae8a2f09e6ee812cda5eba3db6e103","907d8b9ea3bd2e13c1d2e7f75b2ccd5e","DeS2InDp3d60_16S_exp","DeS2InDp3d60_16S_run","DeS2InDp3d60_ITS_exp","DeS2InDp3d60_ITS_run","ERR11531922","ERX10936488","ERR11532263","ERX10936829","ERS15577943","SAMEA113583034","PRJEB63076"
"DeS3ExCp1d0","DeS3Ex","De",3,"Ex","C",1,0,50.7738604,-3.9106525,39.305957,48.9,19.3,5.44,3.55279158,0.34467381,0.22,0.000404998496715384,0.11025278515487,0.0509014888312191,"ResRisMcr-3-C-E-10-DeS3ExCp1d0-ITS-1","ResRisMcr-3-C-E-10-DeS3ExCp1d0-16S-1","ResRisMcr-3-C-E-10-DeS3ExCp1d0-16S-1_S250_L001_R1_001.fastq.gz","ResRisMcr-3-C-E-10-DeS3ExCp1d0-16S-1_S250_L001_R2_001.fastq.gz","ResRisMcr-3-C-E-10-DeS3ExCp1d0-ITS-1_S250_L001_R1_001.fastq.gz","ResRisMcr-3-C-E-10-DeS3ExCp1d0-ITS-1_S250_L001_R2_001.fastq.gz","27adb1ef92cea8ced915b1c932535174","f91e0630dba505d9fbd7e5da272af5fa","594bcfdc781fddff672aaab372087179","12866bfe5b90c63fa245796f8f188d9e","DeS3ExCp1d0_16S_exp","DeS3ExCp1d0_16S_run","DeS3ExCp1d0_ITS_exp","DeS3ExCp1d0_ITS_run","ERR11531923","ERX10936489","ERR11532264","ERX10936830","ERS15577944","SAMEA113583035","PRJEB63076"
"DeS3ExCp1d60","DeS3Ex","De",3,"Ex","C",1,60,50.7738604,-3.9106525,39.305957,28.2,18.3,5.44,4.36586826,0.42421392,NA,0.00191228535735715,0.0986084928167981,0.0532651306372452,"ResRisMcr-1-A-F-03-DeS3ExCp1d60-ITS-1","ResRisMcr-1-A-F-03-DeS3ExCp1d60-16S-1","ResRisMcr-1-A-F-03-DeS3ExCp1d60-16S-1_S63_L001_R1_001.fastq.gz","ResRisMcr-1-A-F-03-DeS3ExCp1d60-16S-1_S63_L001_R2_001.fastq.gz","ResRisMcr-1-A-F-03-DeS3ExCp1d60-ITS-1_S63_L001_R1_001.fastq.gz","ResRisMcr-1-A-F-03-DeS3ExCp1d60-ITS-1_S63_L001_R2_001.fastq.gz","4386c76f02a8ad6e1c1a388bba8658a0","02de9aa8173eac8f7fd45c16b438fcd9","fcd4aca596dacd5f39c6b5bae7b3311f","d96b989db94ac85a725701987c18259d","DeS3ExCp1d60_16S_exp","DeS3ExCp1d60_16S_run","DeS3ExCp1d60_ITS_exp","DeS3ExCp1d60_ITS_run","ERR11531924","ERX10936490","ERR11532265","ERX10936831","ERS15577945","SAMEA113583036","PRJEB63076"
"DeS3ExCp2d0","DeS3Ex","De",3,"Ex","C",2,0,50.7738331,-3.9106945,39.305957,54.4,17.2,5.73,3.72954738,0.36234939,0.161636363636364,0.00090997960419036,0.0716085523804848,0.0327094600406028,"ResRisMcr-3-C-E-05-DeS3ExCp2d0-ITS-1","ResRisMcr-3-C-E-05-DeS3ExCp2d0-16S-1","ResRisMcr-3-C-E-05-DeS3ExCp2d0-16S-1_S245_L001_R1_001.fastq.gz","ResRisMcr-3-C-E-05-DeS3ExCp2d0-16S-1_S245_L001_R2_001.fastq.gz","ResRisMcr-3-C-E-05-DeS3ExCp2d0-ITS-1_S245_L001_R1_001.fastq.gz","ResRisMcr-3-C-E-05-DeS3ExCp2d0-ITS-1_S245_L001_R2_001.fastq.gz","48121a26bdeb7597f4c57269451bc836","0068d590061afbedfad50c98715624e3","4ef9744828b8551025ca84ab015f40aa","4890c6e2862d5e79881830512309d660","DeS3ExCp2d0_16S_exp","DeS3ExCp2d0_16S_run","DeS3ExCp2d0_ITS_exp","DeS3ExCp2d0_ITS_run","ERR11531925","ERX10936491","ERR11532266","ERX10936832","ERS15577946","SAMEA113583037","PRJEB63076"
"DeS3ExCp2d60","DeS3Ex","De",3,"Ex","C",2,60,50.7738331,-3.9106945,39.305957,36.6,18.3,5.73,4.29516594,0.40653834,NA,0.00161895319742091,0.0971549959308839,0.0320702914196412,"ResRisMcr-2-B-F-01-DeS3ExCp2d60-ITS-1","ResRisMcr-2-B-F-01-DeS3ExCp2d60-16S-1","ResRisMcr-2-B-F-01-DeS3ExCp2d60-16S-1_S157_L001_R1_001.fastq.gz","ResRisMcr-2-B-F-01-DeS3ExCp2d60-16S-1_S157_L001_R2_001.fastq.gz","ResRisMcr-2-B-F-01-DeS3ExCp2d60-ITS-1_S157_L001_R1_001.fastq.gz","ResRisMcr-2-B-F-01-DeS3ExCp2d60-ITS-1_S157_L001_R2_001.fastq.gz","ac53f957b873389f3bd9e6ce6924647c","58e418c5715978360f88875fc5cc34fb","6fcd490e40dbdd3d15f26812b9931acc","94ff0d8f30834fa1aab2734208c8dfaa","DeS3ExCp2d60_16S_exp","DeS3ExCp2d60_16S_run","DeS3ExCp2d60_ITS_exp","DeS3ExCp2d60_ITS_run","ERR11531926","ERX10936492","ERR11532267","ERX10936833","ERS15577947","SAMEA113583038","PRJEB63076"
"DeS3ExCp3d0","DeS3Ex","De",3,"Ex","C",3,0,50.7738597,-3.9107376,39.305957,47.3,19,5.64,3.13741545,0.31816044,0.179636363636364,0.000942909423890602,0.193459746516915,0.0591782416020344,"ResRisMcr-4-D-E-01-DeS3ExCp3d0-ITS-1","ResRisMcr-4-D-E-01-DeS3ExCp3d0-16S-1","ResRisMcr-4-D-E-01-DeS3ExCp3d0-16S-1_S337_L001_R1_001.fastq.gz","ResRisMcr-4-D-E-01-DeS3ExCp3d0-16S-1_S337_L001_R2_001.fastq.gz","ResRisMcr-4-D-E-01-DeS3ExCp3d0-ITS-1_S337_L001_R1_001.fastq.gz","ResRisMcr-4-D-E-01-DeS3ExCp3d0-ITS-1_S337_L001_R2_001.fastq.gz","1c191d10aa677cbfe62e26096ab45d9e","cef664254b5aabcbebd2db6542803872","1e7a02ca09d89ba7abb0fe1a8b024ff6","27cad20e1d64b64ad2c4444a4b3b4b66","DeS3ExCp3d0_16S_exp","DeS3ExCp3d0_16S_run","DeS3ExCp3d0_ITS_exp","DeS3ExCp3d0_ITS_run","ERR11531927","ERX10936493","ERR11532268","ERX10936834","ERS15577948","SAMEA113583039","PRJEB63076"
"DeS3ExCp3d60","DeS3Ex","De",3,"Ex","C",3,60,50.7738597,-3.9107376,39.305957,32.8,17.4,5.64,3.78257412,0.38002497,NA,0.00762678523882114,0.133685589369588,0.0480080782479181,"ResRisMcr-1-A-D-07-DeS3ExCp3d60-ITS-1","ResRisMcr-1-A-D-07-DeS3ExCp3d60-16S-1","ResRisMcr-1-A-D-07-DeS3ExCp3d60-16S-1_S43_L001_R1_001.fastq.gz","ResRisMcr-1-A-D-07-DeS3ExCp3d60-16S-1_S43_L001_R2_001.fastq.gz","ResRisMcr-1-A-D-07-DeS3ExCp3d60-ITS-1_S43_L001_R1_001.fastq.gz","ResRisMcr-1-A-D-07-DeS3ExCp3d60-ITS-1_S43_L001_R2_001.fastq.gz","5f1470dd9d6664e305ee46ad6204fee1","fbfa7ec2b2b3d331f8d63e6099811747","a7249d59d7ff28db38ea134b93c83c99","d316f911c1910392975268ac9e3c5c56","DeS3ExCp3d60_16S_exp","DeS3ExCp3d60_16S_run","DeS3ExCp3d60_ITS_exp","DeS3ExCp3d60_ITS_run","ERR11531928","ERX10936494","ERR11532269","ERX10936835","ERS15577949","SAMEA113583040","PRJEB63076"
"DeS3ExDp1d0","DeS3Ex","De",3,"Ex","D",1,0,50.7738606,-3.9106313,39.305957,22.4,22.5,5.64,2.95182186,0.28280928,0.167636363636364,0.000716653417062378,0.0903648622766887,0.0374699712388791,"ResRisMcr-1-A-C-06-DeS3ExDp1d0-ITS-1","ResRisMcr-1-A-C-06-DeS3ExDp1d0-16S-1","ResRisMcr-1-A-C-06-DeS3ExDp1d0-16S-1_S30_L001_R1_001.fastq.gz","ResRisMcr-1-A-C-06-DeS3ExDp1d0-16S-1_S30_L001_R2_001.fastq.gz","ResRisMcr-1-A-C-06-DeS3ExDp1d0-ITS-1_S30_L001_R1_001.fastq.gz","ResRisMcr-1-A-C-06-DeS3ExDp1d0-ITS-1_S30_L001_R2_001.fastq.gz","75baa704a25056019b7c59ba6ad41df6","8181842d838e20a1feae448ba4ad43cf","2fca82b451c4851855813332a281436b","260441002a3d3b89cdfd035f5b3f676c","DeS3ExDp1d0_16S_exp","DeS3ExDp1d0_16S_run","DeS3ExDp1d0_ITS_exp","DeS3ExDp1d0_ITS_run","ERR11531929","ERX10936495","ERR11532270","ERX10936836","ERS15577950","SAMEA113583041","PRJEB63076"
